address,function,length,setpoint,gain,'reset rate',deadband,'cycle time',rate,'system mode','control scheme',pump,solenoid,'pressure measurement','crc rate','command response',time,'specific result'
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418795559,5
4,16,90,22,119,0.3148,0.22,0.97,0,0,1,1,0,7.27E+35,13380,1,1418803046,2
4,16,90,11,118,0.2146,0.63,4.27637,0,0,1,1,0,7.27E+35,14129,1,1418799702,11
4,16,90,13.3,117,0.3306,0.22,1.26,0.443893,0,0,0,0,7.27E+35,16964,1,1418854975,7
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418924523,10
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418809137,12
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418918303,8
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418868902,11
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418811607,6
4,16,90,15.1,114,0.2127,0.34,1.46,0.264307,2,1,0,0,7.27E+35,12343,1,1418790651,7
4,16,90,0.38,119,0.665272,0.38,1.18,0,0,0,0,1,7.27E+35,13638,1,1418794954,5
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418904557,6
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418890686,2
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418783044,7
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418830650,12
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418821040,12
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418859637,7
4,16,90,3.63,113,0.102283,0.61,1.26,0,0,0,1,1,7.27E+35,17461,1,1418846072,6
4,16,90,10,112,0.3379,0.245778,1.26,0,1,1,0,1,7.27E+35,13379,1,1418917639,9
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418879573,8
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418879596,8
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418860972,11
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418933149,8
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418856661,1
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418824692,7
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418906203,7
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418880386,9
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418875025,12
4,16,90,10.7,65,0.3083,0.38,1.26,0,2,1,0,0,7.27E+35,17713,1,1418912398,4
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418683647,9
4,16,90,10.4,114,0.3045,0.740105,1.31,0,0,0,0,1,7.27E+35,17460,1,1418683650,9
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418683651,9
4,16,90,10.4,114,0.3045,0.740105,1.31,0,0,0,0,1,7.27E+35,17460,1,1418683657,9
4,16,90,10.4,114,0.3045,0.740105,1.31,0,0,0,0,1,7.27E+35,17460,1,1418683660,9
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418683667,9
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418683674,9
4,16,90,10.4,114,0.3045,0.740105,1.31,0,0,0,0,1,7.27E+35,17460,1,1418683677,9
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418683677,9
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418787442,5
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418938238,6
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418819688,6
4,16,90,2.93,67,0.3136,0.23,0.59,0,1,1,0,0,7.27E+35,17222,1,1418835080,3
4,16,90,3.76,117,0.224169,0.37,1.26,0,2,1,0,1,7.27E+35,14130,1,1418853836,6
4,16,90,6.4,66,0.2433,0.51,1.26,0,0,0,0,0,7.27E+35,13365,1,1418878419,4
4,16,90,33,117,0.2648,0.73,1.37,0,0,0,1,1,7.27E+35,16961,1,1418776850,1
4,16,90,9.05,118,0.2121,0.51,0,0,0,1,1,0,7.27E+35,16710,1,1418900297,12
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418876575,8
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418906186,7
4,16,90,18.1,66,0.2488,0.5,1.26,0,2,1,0,0,7.27E+35,13621,1,1418881234,3
4,16,90,10.4,114,0.3045,0.25,0,0,0,1,0,1,7.27E+35,13104,1,1418684019,12
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418684019,12
4,16,90,10.4,114,0.3045,0.25,0,0,0,1,0,1,7.27E+35,13104,1,1418684023,12
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418684023,12
4,16,90,10.4,114,0.3045,0.25,0,0,0,1,0,1,7.27E+35,13104,1,1418684036,12
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418684039,12
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418892355,7
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418684056,12
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418888563,3
4,16,90,10.4,114,0.3045,0.25,0,0,0,1,0,1,7.27E+35,13104,1,1418684069,12
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418684069,12
4,16,90,18.7,67,0.3303,0.6,1.26,0,0,1,0,0,7.27E+35,17733,1,1418865110,4
4,16,90,10.4,114,0.3045,0.25,0,0,0,1,0,1,7.27E+35,13104,1,1418684079,12
4,16,90,10.4,114,0.3045,0.25,0,0,0,1,0,1,7.27E+35,13104,1,1418684083,12
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418684083,12
4,16,90,10.4,114,0.3045,0.25,0,0,0,1,0,1,7.27E+35,13104,1,1418684086,12
4,16,90,10.4,114,0.3045,0.25,0,0,0,1,0,1,7.27E+35,13104,1,1418684089,12
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418684089,12
4,16,90,10.4,114,0.3045,0.25,0,0,0,1,0,1,7.27E+35,13104,1,1418684093,12
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418898537,7
4,16,90,13.2,67,0.3999,0.6,1.26,0,0,1,0,0,7.27E+35,16705,1,1418866570,3
4,16,90,12.4,66,0.3308,0.22,1.26,0,0,0,1,0,7.27E+35,14640,1,1418883379,4
4,16,90,14.8,117,0.2971,0.4,0,0,0,1,1,0,7.27E+35,17969,1,1418779023,12
4,16,90,6.94,112,0.2358,0.51,0,0,0,1,1,1,7.27E+35,17204,1,1418899896,12
4,16,90,8.98,66,0.3651,0.79,0.87,0,0,0,1,1,7.27E+35,13365,1,1418946106,4
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418948258,10
4,16,90,10.2,66,0.2861,0.63,1.26,0,0,1,1,1,7.27E+35,13619,1,1418844711,4
4,16,90,12.2,110,0.2501,0.74,1.26,0.516357,0,0,0,1,7.27E+35,16953,1,1418856956,8
4,16,90,46,113,0.3026,0.28,1.26,0,2,1,0,1,7.27E+35,14387,1,1418890656,2
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418923780,1
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418852801,8
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418931029,5
4,16,90,15.7,118,0.3385,0.65,0.87,0.124173,0,0,1,0,7.27E+35,13367,1,1418933136,8
4,16,90,28,116,0.2181,0.67,0.84,0,0,0,0,0,7.27E+35,16949,1,1418820797,1
4,16,90,16.1,110,0.2449,0.2,1.35,0.629456,0,1,1,1,7.27E+35,13123,1,1418791421,7
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418875022,12
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418946107,4
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418824638,7
4,16,90,5.44,119,0.3315,0.65,1.66266,0,0,0,0,0,7.27E+35,16706,1,1418862308,11
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418777672,7
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418900799,2
4,16,90,12.2,110,0.2501,0.5,1.80413,0,0,0,1,0,7.27E+35,14130,1,1418857171,11
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418684457,6
4,16,90,10.4,114,0.504618,0.25,1.31,0,0,1,0,1,7.27E+35,16691,1,1418684467,6
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418684471,6
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418684478,6
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418918687,11
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418684481,6
4,16,90,10.4,114,0.764662,0.25,1.31,0,0,1,0,1,7.27E+35,14641,1,1418684487,6
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418684488,6
4,16,90,3.02,66,0.3935,0.48,0.87,0,0,0,0,1,7.27E+35,17716,1,1418950691,4
4,16,90,19.4,116,0.350021,0.76,0.87,0,0,0,1,0,7.27E+35,17457,1,1418941333,5
4,16,90,8.14,116,0.594894,0.39,1.43,0,0,1,0,1,7.27E+35,16949,1,1418836267,5
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418866844,11
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418884034,10
4,16,90,18.7,115,0.2633,0.78,3.60025,0,0,1,1,1,7.27E+35,14646,1,1418876799,11
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418916454,10
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418856644,1
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418779360,6
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418844714,4
4,16,90,15.6,66,0.312,0.73,1.26,0,2,1,0,0,7.27E+35,12868,1,1418848436,3
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418932350,2
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418783070,7
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418931036,5
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418903822,6
4,16,90,35,119,0.3148,0.22,0.97,0,0,1,1,1,7.27E+35,17734,1,1418803043,2
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418924556,10
4,16,90,16.8,114,0.2535,0.63,0.87,0.355051,0,1,1,1,7.27E+35,14136,1,1418933825,7
4,16,90,40,110,0.3442,0.2,0.66,0,0,1,1,1,7.27E+35,14401,1,1418836052,2
4,16,90,29,119,0.3522,0.26,1.36,0,0,0,1,0,7.27E+35,13112,1,1418783244,2
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418844336,10
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418916514,10
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418821401,8
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418933152,8
4,16,90,10,112,0.3379,0.38,1.26,0.903417,1,1,0,1,7.27E+35,17204,1,1418917602,8
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418778766,2
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418924537,10
4,16,90,3.76,117,0.273924,0.37,1.26,0,2,1,0,1,7.27E+35,14130,1,1418853682,5
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418875125,2
4,16,90,6.25,114,0.2503,0.32,0,0,0,0,1,0,7.27E+35,13381,1,1418830682,12
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418856354,9
4,16,90,5.03,66,0.2511,0.56,1.26,0,0,1,0,1,7.27E+35,17217,1,1418921000,3
4,16,90,33,110,0.2678,0.36,0.87,0,0,0,1,0,7.27E+35,13121,1,1418955811,1
4,16,90,15.1,114,0.2127,0.34,1.46,0.264307,2,1,0,0,7.27E+35,12343,1,1418790640,7
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418685146,12
4,16,90,10.4,114,0.3505,0.25,0,0,0,1,1,1,7.27E+35,13122,1,1418685159,12
4,16,90,10.4,114,0.3505,0.25,0,0,0,1,1,1,7.27E+35,13122,1,1418685169,12
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418936170,3
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418685173,12
4,16,90,10.4,114,0.3505,0.25,0,0,0,1,1,1,7.27E+35,13122,1,1418685179,12
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418685179,12
4,16,90,13.6,66,0.3031,0.32,0.9,0,0,0,0,0,7.27E+35,17458,1,1418830819,3
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418685193,12
4,16,90,10.4,114,0.3505,0.25,0,0,0,1,1,1,7.27E+35,13122,1,1418685196,12
4,16,90,10.4,114,0.3505,0.25,0,0,0,1,1,1,7.27E+35,13122,1,1418685199,12
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418908838,1
4,16,90,10.4,114,0.3505,0.25,0,0,0,1,1,1,7.27E+35,13122,1,1418685202,12
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418685203,12
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418848429,3
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418685226,6
4,16,90,10.4,114,0.152618,0.25,0.7,0,0,1,1,1,7.27E+35,17968,1,1418685236,6
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418685236,6
4,16,90,10.4,114,0.130184,0.25,0.7,0,0,1,1,1,7.27E+35,12355,1,1418685243,6
4,16,90,1.34,110,0.3032,0.088869,1.26,0,0,1,0,0,7.27E+35,12592,1,1418915161,10
4,16,90,10.4,114,0.789694,0.25,0.7,0,0,1,1,1,7.27E+35,14129,1,1418685246,6
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418896994,11
4,16,90,10.4,114,0.52399,0.25,0.7,0,0,1,1,1,7.27E+35,17715,1,1418685249,6
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418685253,6
4,16,90,10.4,114,0.895606,0.25,0.7,0,0,1,1,1,7.27E+35,12869,1,1418685263,6
4,16,90,10.4,114,0.044082,0.25,0.7,0,0,1,1,1,7.27E+35,12850,1,1418685266,6
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418685266,6
4,16,90,10.4,114,0.528758,0.25,0.7,0,0,1,1,1,7.27E+35,12866,1,1418685273,6
4,16,90,18.7,115,0.3303,0.537365,1.26,0,2,1,0,0,7.27E+35,16964,1,1418864695,9
4,16,90,10.4,114,0.181079,0.25,0.7,0,0,1,1,1,7.27E+35,17714,1,1418685276,6
4,16,90,10.4,114,0.564019,0.25,0.7,0,0,1,1,1,7.27E+35,13366,1,1418685283,6
4,16,90,9.58,111,0.2298,0.705162,0.87,0,0,0,1,0,7.27E+35,13121,1,1418940524,9
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418814714,11
4,16,90,10.4,66,0.3505,0.25,0.7,0,0,1,1,1,7.27E+35,17971,1,1418685367,4
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418685377,4
4,16,90,10.4,66,0.3505,0.25,0.7,0,0,1,1,1,7.27E+35,17715,1,1418685380,4
4,16,90,10.4,66,0.3505,0.25,0.7,0,0,1,1,1,7.27E+35,14135,1,1418685383,4
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418836877,6
4,16,90,10.4,65,0.3505,0.25,0.7,0,0,1,1,1,7.27E+35,16707,1,1418685387,4
4,16,90,16.2,119,0.3762,0.46,2.75357,0,2,1,0,0,7.27E+35,14136,1,1418925331,11
4,16,90,10.4,66,0.3505,0.25,0.7,0,0,1,1,1,7.27E+35,17461,1,1418685397,4
4,16,90,10.4,66,0.3505,0.25,0.7,0,0,1,1,1,7.27E+35,12339,1,1418685400,4
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418685400,4
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418685403,4
4,16,90,10.4,113,0.3505,0.25,0.7,0.553812,0,1,1,1,7.27E+35,16708,1,1418685416,7
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418685423,7
4,16,90,14.6,119,0.3777,0.34,3.87399,0,0,0,0,1,7.27E+35,14391,1,1418801209,11
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418685433,7
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418685437,7
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418778629,4
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.27E+35,17718,0,1418685440,7
4,16,90,10.4,113,0.3505,0.25,0.7,0.553814,0,1,1,1,7.27E+35,14642,1,1418685443,7
