address,function,length,setpoint,gain,'reset rate',deadband,'cycle time',rate,'system mode','control scheme',pump,solenoid,'pressure measurement','crc rate','command response',time,'categorized result','specific result'
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418848275,6,18
4,16,90,19.7,112,0.3846,0.62,0.87,0,0,0,0,0,7.2723E+35,31792,1,1418954469,6,18
4,16,90,9.12,111,0.3586,0.34,0.87,0,0,0,0,1,7.2723E+35,48778,1,1418813460,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418712702,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418874416,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418805322,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418805384,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418906513,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418848285,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418954453,6,18
4,16,90,9.12,115,0.3586,0.34,0.87,0,0,0,0,1,7.2723E+35,6929,1,1418813416,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418932307,6,18
4,16,90,15.6,114,0.2516,0.51,1.26,0,2,1,1,0,7.2723E+35,55419,1,1418848245,6,18
4,16,90,11.8,111,0.3248,0.23,0.56,0,0,1,0,1,7.2723E+35,4552,1,1418809588,6,18
4,16,90,2.94,113,0.2464,0.43,1.26,0,1,0,1,0,7.2723E+35,62256,1,1418847474,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418744257,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418873939,6,18
4,16,90,13.9,111,0.2671,0.63,0.79,0,0,0,0,0,7.2723E+35,34595,1,1418799851,6,18
4,16,90,15.7,114,0.2886,0.78,0.73,0,0,0,1,0,7.2723E+35,19266,1,1418769861,6,18
4,16,90,15.1,111,0.2271,0.32,1.26,0,0,1,0,1,7.2723E+35,65139,1,1418860308,6,18
4,16,90,3.98,113,0.3385,0.65,0.87,0,0,0,0,1,7.2723E+35,19654,1,1418932702,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418690856,6,18
4,16,90,9.05,112,0.2358,0.51,1.26,0,0,1,1,1,7.2723E+35,50772,1,1418900037,6,18
4,16,90,15.1,111,0.2271,0.32,1.26,0,0,1,0,1,7.2723E+35,25351,1,1418860325,6,18
4,16,90,11.4,117,0.3479,0.43,1.26,0,0,1,0,1,7.2723E+35,46630,1,1418855644,6,18
4,16,90,13.4,112,0.2782,0.65,0.93,0,0,0,0,1,7.2723E+35,10518,1,1418765895,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418698897,6,18
4,16,90,13.8,119,0.2477,0.4,0.86,0,0,0,0,0,7.2723E+35,34533,1,1418749323,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418813449,6,18
4,16,90,11.6,117,0.3575,0.42,0.9,0,0,1,0,1,7.2723E+35,33789,1,1418737158,6,18
4,16,90,7.73,113,0.3385,0.79,0.87,0,0,1,0,1,7.2723E+35,4066,1,1418932287,6,18
4,16,90,8.78,111,0.2741,0.59,0.9,0,0,1,0,1,7.2723E+35,17867,1,1418730498,6,18
4,16,90,11.6,117,0.3575,0.64,0.9,0,0,1,0,1,7.2723E+35,30253,1,1418737191,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418841171,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418698937,6,18
4,16,90,5.15,115,0.284,0.71,0.9,0,0,1,1,1,7.2723E+35,26434,1,1418744300,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418737158,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418690836,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418878863,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418698943,6,18
4,16,90,8.78,117,0.2741,0.59,0.9,0,0,1,0,1,7.2723E+35,55677,1,1418730444,6,18
4,16,90,11.9,111,0.2433,0.71,1.26,0,0,1,0,0,7.2723E+35,59249,1,1418878843,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418703368,6,18
4,16,90,18.1,119,0.2911,0.5,1.26,0,0,0,0,1,7.2723E+35,15752,1,1418881826,6,18
4,16,90,15,119,0.3668,0.55,0.9,0,1,1,0,0,7.2723E+35,23858,1,1418700554,6,18
4,16,90,5.22,117,0.3187,0.43,1.48,0,2,1,0,0,7.2723E+35,17415,1,1418805376,6,18
4,16,90,9.05,112,0.2358,0.51,1.26,0,0,1,1,1,7.2723E+35,34331,1,1418900053,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418848238,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418852239,6,18
4,16,90,2.54,110,0.2688,0.33,1.26,0,0,1,0,1,7.2723E+35,16917,1,1418893451,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418712712,6,18
4,16,90,12.5,117,0.2162,0.33,1.26,0,1,1,0,0,7.2723E+35,42225,1,1418874496,6,18
4,16,90,12.5,117,0.2162,0.33,1.26,0,1,1,0,1,7.2723E+35,39783,1,1418874412,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418937961,6,18
4,16,90,9.47,114,0.3153,0.32,0.9,0,0,0,0,0,7.2723E+35,20518,1,1418698910,6,18
4,16,90,15.7,111,0.2671,0.63,0.79,0,0,0,0,0,7.2723E+35,38576,1,1418799840,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418855604,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418698957,6,18
4,16,90,11.9,111,0.2433,0.71,1.26,0,0,1,0,0,7.2723E+35,27759,1,1418878803,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418915381,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418802090,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418954489,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418813388,6,18
4,16,90,6.94,113,0.3805,0.33,1.26,0,0,0,0,0,7.2723E+35,26992,1,1418899246,6,18
4,16,90,15.8,111,0.2592,0.48,0.9,0,0,0,1,0,7.2723E+35,62392,1,1418690876,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418764993,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418698953,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418769861,6,18
4,16,90,12.5,117,0.2162,0.33,1.26,0,1,1,0,0,7.2723E+35,37995,1,1418874479,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418698950,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418893455,6,18
4,16,90,18.1,119,0.2488,0.5,1.26,0,0,0,0,1,7.2723E+35,48482,1,1418881793,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418841140,6,18
4,16,90,17.9,115,0.284,0.71,0.9,0,0,1,1,1,7.2723E+35,55561,1,1418744234,6,18
4,16,90,9.12,115,0.3586,0.34,0.53,0,0,0,0,1,7.2723E+35,51297,1,1418813406,6,18
4,16,90,1.34,110,0.2747,0.62,1.26,0,0,1,1,0,7.2723E+35,44022,1,1418915407,6,18
4,16,90,18.2,116,0.2678,0.36,0.87,0,0,1,1,0,7.2723E+35,55535,1,1418956061,6,18
4,16,90,13.8,110,0.2477,0.63,0.86,0,0,0,0,0,7.2723E+35,34796,1,1418749355,6,18
4,16,90,2.54,110,0.2688,0.33,1.26,0,0,1,0,1,7.2723E+35,24487,1,1418893408,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418938164,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418744241,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418735660,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418693070,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418744297,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418900077,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418737205,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418955277,6,18
4,16,90,19.4,116,0.2602,0.76,0.87,0,0,0,1,0,7.2723E+35,50949,1,1418941300,6,18
4,16,90,3.98,113,0.3385,0.65,0.87,0,0,0,0,1,7.2723E+35,40406,1,1418932709,6,18
4,16,90,19,114,0.3549,0.47,0.9,0,0,0,0,1,7.2723E+35,8382,1,1418712705,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418855631,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418852229,6,18
4,16,90,5.22,117,0.3187,0.43,1.48,0,2,1,0,0,7.2723E+35,61766,1,1418805373,6,18
4,16,90,2.02,114,0.2757,0.64,1.26,0,2,1,0,0,7.2723E+35,4857,1,1418906520,6,18
4,16,90,11.6,111,0.2331,0.75,0.8,0,0,1,0,0,7.2723E+35,38399,1,1418750065,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418881783,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418700551,6,18
4,16,90,11.6,117,0.3575,0.64,0.9,0,0,1,0,1,7.2723E+35,26924,1,1418737215,6,18
4,16,90,14.6,113,0.385,0.41,1.26,0,2,1,0,0,7.2723E+35,1097,1,1418841130,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418730508,6,18
4,16,90,14.6,113,0.385,0.41,1.26,0,2,1,0,0,7.2723E+35,12281,1,1418841127,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418915414,6,18
4,16,90,18.2,116,0.2678,0.36,0.87,0,0,1,0,0,7.2723E+35,54065,1,1418956098,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418881813,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418722740,6,18
4,16,90,11.6,117,0.3575,0.64,0.9,0,0,1,0,1,7.2723E+35,25672,1,1418737181,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418956091,6,18
4,16,90,14.5,115,0.2754,0.45,1,0,0,1,0,1,7.2723E+35,262,1,1418802029,6,18
4,16,90,11.6,110,0.2331,0.5,0.8,0,0,1,0,0,7.2723E+35,24653,1,1418750126,6,18
4,16,90,11.6,117,0.3575,0.42,0.9,0,0,1,0,1,7.2723E+35,38015,1,1418737178,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418860308,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418893445,6,18
4,16,90,2.02,114,0.2016,0.64,1.26,0,2,1,0,0,7.2723E+35,65305,1,1418906490,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418860315,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418855661,6,18
4,16,90,5.22,117,0.3187,0.43,1.48,0,2,1,0,0,7.2723E+35,26420,1,1418805387,6,18
4,16,90,11.6,111,0.2331,0.27,0.8,0,0,1,0,0,7.2723E+35,1692,1,1418750079,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418809797,6,18
4,16,90,8.49,115,0.3846,0.33,1.26,0,0,1,0,1,7.2723E+35,52374,1,1418873929,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418809811,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418915438,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418749323,6,18
4,16,90,7.61,117,0.3408,0.64,0.9,0,0,1,1,1,7.2723E+35,36985,1,1418703398,6,18
4,16,90,7.54,110,0.2757,0.25,1.26,0,1,1,0,0,7.2723E+35,58893,1,1418906907,6,18
4,16,90,17.9,115,0.284,0.71,0.9,0,0,1,1,1,7.2723E+35,37685,1,1418744257,6,18
4,16,90,1.34,110,0.2747,0.42,1.26,0,0,1,1,0,7.2723E+35,28533,1,1418915404,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418802087,6,18
4,16,90,15,119,0.3668,0.55,0.9,0,1,1,0,0,7.2723E+35,26131,1,1418700591,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418730491,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418915368,6,18
4,16,90,15.8,111,0.2592,0.48,0.9,0,0,0,1,0,7.2723E+35,56512,1,1418690849,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418802069,6,18
4,16,90,9.05,112,0.3157,0.51,1.26,0,0,1,1,1,7.2723E+35,245,1,1418900077,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418941256,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418874469,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418955264,6,18
4,16,90,10.6,119,0.3244,0.67,0.9,0,0,1,1,1,7.2723E+35,21,1,1418693060,6,18
4,16,90,18.1,118,0.2602,0.76,0.87,0,0,0,1,1,7.2723E+35,60810,1,1418940973,6,18
4,16,90,4.58,114,0.3455,0.68,0.87,0,0,0,0,1,7.2723E+35,30869,1,1418937931,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418690859,6,18
4,16,90,8.49,115,0.3846,0.45,1.26,0,0,1,0,1,7.2723E+35,33109,1,1418873909,6,18
4,16,90,6.27,111,0.225,0.6,0.75,0,0,0,0,1,7.2723E+35,43035,1,1418809815,6,18
4,16,90,18.1,118,0.2602,0.76,0.87,0,0,0,1,1,7.2723E+35,37915,1,1418940956,6,18
4,16,90,3.39,114,0.3153,0.32,0.9,0,0,0,0,0,7.2723E+35,23423,1,1418698967,6,18
4,16,90,3.98,113,0.3385,0.65,0.87,0,0,0,0,1,7.2723E+35,14036,1,1418932719,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418722747,6,18
4,16,90,12.5,117,0.2162,0.33,1.26,0,1,1,0,1,7.2723E+35,61149,1,1418874419,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418906884,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418937944,6,18
4,16,90,11.4,117,0.3479,0.43,1.26,0,0,1,0,1,7.2723E+35,59609,1,1418855651,6,18
4,16,90,11.6,111,0.2331,0.75,0.8,0,0,1,0,0,7.2723E+35,11893,1,1418750061,6,18
4,16,90,4.93,111,0.2353,0.34,0.9,0,2,1,0,0,7.2723E+35,7020,1,1418722730,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418956051,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418750054,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418893408,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418765892,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418860372,6,18
4,16,90,5.22,117,0.3187,0.43,1.48,0,2,1,0,0,7.2723E+35,16984,1,1418805362,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418900033,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418799876,6,18
4,16,90,1.34,110,0.2747,0.42,1.26,0,0,1,1,0,7.2723E+35,60831,1,1418915388,6,18
4,16,90,19.4,116,0.2602,0.76,0.87,0,0,0,1,0,7.2723E+35,60001,1,1418941290,6,18
4,16,90,19.7,112,0.3846,0.62,0.87,0,0,0,0,0,7.2723E+35,33447,1,1418954482,6,18
4,16,90,19.7,112,0.3846,0.62,0.87,0,0,0,0,0,7.2723E+35,1688,1,1418954472,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418690823,6,18
4,16,90,15.6,114,0.2516,0.51,1.26,0,2,1,0,0,7.2723E+35,19845,1,1418848275,6,18
4,16,90,9.43,110,0.2688,0.33,1.26,0,0,1,0,1,7.2723E+35,54329,1,1418893485,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418941290,6,18
4,16,90,8.84,110,0.2757,0.25,1.26,0,1,1,0,0,7.2723E+35,5918,1,1418906931,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418860331,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418700595,6,18
4,16,90,11.9,111,0.2433,0.71,1.26,0,0,1,0,0,7.2723E+35,19747,1,1418878883,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418955257,6,18
4,16,90,3.39,114,0.3153,0.32,0.9,0,0,0,0,0,7.2723E+35,33924,1,1418698943,6,18
4,16,16,10.535523,112.986771,0.305917,0.48863,1.050153,0.012535,0.491108,0.657535,0.318222,0.461201,7.2723E+35,17718,0,1418799851,6,18
4,16,90,12.2,111,0.2671,0.21,0.79,0,0,0,0,0,7.2723E+35,64317,1,1418799887,6,18
4,16,90,12.5,117,0.2162,0.33,1.26,0,1,1,0,0,7.2723E+35,7908,1,1418874499,6,18
4,16,90,9.05,112,0.2358,0.51,1.26,0,0,1,1,1,7.2723E+35,4434,1,1418900033,6,18
4,16,90,15.1,117,0.2271,0.32,1.26,0,0,1,0,1,7.2723E+35,59587,1,1418860358,6,18
